question,answer
"分别指出下列分子的空间构型和中心原子的杂化方式。

(1) $\mathrm{N}{\left( {\mathrm{{CH}}}_{3}\right) }_{3}$ ; (2) ${\mathrm{F}}_{3}\mathrm{\;B} - \mathrm{N}{\left( {\mathrm{{CH}}}_{3}\right) }_{3}$ ; (3) ${\mathrm{F}}_{4}\mathrm{{Si}} - \mathrm{N}{\left( {\mathrm{{CH}}}_{3}\right) }_{3}$ 。","(1) $\mathrm{N}{\left( {\mathrm{{CH}}}_{3}\right) }_{3}$ 分子的空间构型为三角锥形, $\mathrm{N}$ 采取 ${\mathrm{{sp}}}^{3}$ 杂化。

(2) ${\mathrm{F}}_{3}\mathrm{\;B} - \mathrm{N}{\left( {\mathrm{{CH}}}_{3}\right) }_{3}$ 分子中有 $\mathrm{N}$ 向 $\mathrm{B}$ 的配位键, $\mathrm{N}$ 和 $\mathrm{B}$ 均采取 ${\mathrm{{sp}}}^{3}$ 杂化。

(3) ${\mathrm{F}}_{4}\mathrm{{Si}} - \mathrm{N}{\left( {\mathrm{{CH}}}_{3}\right) }_{3}$ 分子中有 $\mathrm{N}$ 向 $\mathrm{{Si}}$ 的配位键, $\mathrm{N}$ 采取 ${\mathrm{{sp}}}^{3}$ 杂化, $\mathrm{{Si}}$ 采取 ${\mathrm{{sp}}}^{3}\mathrm{\;d}$ 杂化。"
,
"",
"",
"",
"",
"",
"",
"",
"",
