question,answer
"给出下列硝酸盐受热分解的反应方程式, 总结硝酸盐热分解反应规律。

$$
{\mathrm{{KNO}}}_{3},{\mathrm{{LiNO}}}_{3},\mathrm{{Pb}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2},\mathrm{{Bi}}{\left( {\mathrm{{NO}}}_{3}\right) }_{3},{\mathrm{{AgNO}}}_{3},\mathrm{{Fe}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}\text{。}
$$
","
$$
2{\mathrm{{KNO}}}_{3}\xrightarrow[]{\bigtriangleup }2{\mathrm{{KNO}}}_{2} + {\mathrm{O}}_{2} \uparrow
$$

$$
4{\mathrm{{LiNO}}}_{3}\xrightarrow[]{\bigtriangleup }2{\mathrm{{Li}}}_{2}\mathrm{O} + 4{\mathrm{{NO}}}_{2} \uparrow + {\mathrm{O}}_{2} \uparrow
$$

$$
2\mathrm{\;{Pb}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}\xrightarrow[]{\bigtriangleup }2\mathrm{{PbO}} + 4{\mathrm{{NO}}}_{2} \uparrow + {\mathrm{O}}_{2} \uparrow
$$

$$
4\mathrm{{Bi}}{\left( {\mathrm{{NO}}}_{3}\right) }_{3}\xrightarrow[]{\bigtriangleup }2{\mathrm{{Bi}}}_{2}{\mathrm{O}}_{3} + {12}{\mathrm{{NO}}}_{2} \uparrow + 3{\mathrm{O}}_{2} \uparrow
$$

$$
2{\mathrm{{AgNO}}}_{3}\xrightarrow[]{\bigtriangleup }2\mathrm{{Ag}} + 2{\mathrm{{NO}}}_{2} \uparrow + {\mathrm{O}}_{2} \uparrow
$$

$$
4\mathrm{{Fe}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}\xrightarrow[]{\Delta }2{\mathrm{{Fe}}}_{2}{\mathrm{O}}_{3} + 8{\mathrm{{NO}}}_{2} \uparrow + {\mathrm{O}}_{2} \uparrow
$$

硝酸盐受热分解的产物与阳离子的极化能力有关, 按照阳离子的极化能力由弱至强, 分别生成亚硝酸盐和氧气, 金属氧化物、二氧化氮和氧气, 金属单质、二氧化氮和氧气; 若阳离子有还原性, 则阳离子可被生成的氧气所氧化。
"
为什么 ${\mathrm{{NH}}}_{3}$ 溶液显碱性而 ${\mathrm{{HN}}}_{3}$ 溶液显酸性?,"化合物在水溶液中的酸碱性, 一般由其在水中的解离情况决定。

${\mathrm{{NH}}}_{3}$ 是一种稳定的分子,在水中解离出 ${\mathrm{H}}^{ + }$ 的能力很弱。而 ${\mathrm{{NH}}}_{3}$ 中 $\mathrm{N}$ 的孤电子对有较强的配位能力,可以与 ${\mathrm{H}}_{2}\mathrm{O}$ 解离出的 ${\mathrm{H}}^{ + }$ 结合,使溶液中的 ${\mathrm{{OH}}}^{ - }$ 过剩,故 ${\mathrm{{NH}}}_{3}$ 溶液显碱性:

$$
{\mathrm{{NH}}}_{3} + {\mathrm{H}}_{2}\mathrm{O} \rightleftharpoons {\mathrm{{NH}}}_{4}^{ + } + {\mathrm{{OH}}}^{ - }\;{K}_{\mathrm{b}}^{ \ominus } = {1.8} \times {10}^{-5}
$$

${\mathrm{{HN}}}_{3}$ 分子解离出 ${\mathrm{H}}^{ + }$ 后生成的 ${\mathrm{N}}_{3}^{ - }$ 由于离域 $\pi$ 键存在使其较稳定,同时 ${\mathrm{{HN}}}_{3}$ 端原子 $\mathrm{N}$ 的电子对配位能力极弱。所以, ${\mathrm{{HN}}}_{3}$ 给出质子能力远比配位能力强而显酸性:

$$
{\mathrm{{HN}}}_{3} \rightleftharpoons {\mathrm{N}}_{3}^{ - } + {\mathrm{H}}^{ + }\;{K}_{\mathrm{a}}^{ \ominus } = {2.5} \times {10}^{-5}
$$
"
如何配制 ${\mathrm{{SbCl}}}_{3}$ 溶液和 $\mathrm{{Bi}}{\left( {\mathrm{{NO}}}_{3}\right) }_{3}$ 溶液?,"${\mathrm{{SbCl}}}_{3}$ 和 $\mathrm{{Bi}}{\left( {\mathrm{{NO}}}_{3}\right) }_{3}$ 都易水解生成沉淀:

$$
{\mathrm{{SbCl}}}_{3} + {\mathrm{H}}_{2}\mathrm{O} \rightleftharpoons \mathrm{{SbOCl}} \downarrow + 2\mathrm{{HCl}}
$$

$$
\mathrm{{Bi}}{\left( {\mathrm{{NO}}}_{3}\right) }_{3} + {\mathrm{H}}_{2}\mathrm{O} \rightleftharpoons {\mathrm{{BiONO}}}_{3} \downarrow + 2{\mathrm{{HNO}}}_{3}
$$

加酸可抑制盐的水解。为避免水解, 在配制溶液时先将一定量的盐溶于相应的酸中, 再稀释到所需体积即可。配制 ${\mathrm{{SbCl}}}_{3}$ 溶液时,先将 ${\mathrm{{SbCl}}}_{3}$ 溶于 $1 : 1$ 盐酸中; 配制 $\mathrm{{Bi}}{\left( {\mathrm{{NO}}}_{3}\right) }_{3}$ 溶液时,先将 $\mathrm{{Bi}}{\left( {\mathrm{{NO}}}_{3}\right) }_{3}$ 溶于 $1 : 1$ 硝酸中。
"
有人提出由 ${\mathrm{{NO}}}_{2}$ 的磁性测定数据可分析 ${\mathrm{{NO}}}_{2}$ 分子中的离域 $\pi$ 键是 ${\Pi }_{3}^{4}$ 还是 ${\Pi }_{3}^{3}$ 。你认为是否可行? 为什么?,"这种方法是不可行的。

测定 ${\mathrm{{NO}}}_{2}$ 的磁性应是 ${\mathrm{{NO}}}_{2}$ 处在液态或固态下,而随着温度的降低, ${\mathrm{{NO}}}_{2}$ 发生聚合反应:

$$
2{\mathrm{{NO}}}_{2} \rightleftharpoons {\mathrm{N}}_{2}{\mathrm{O}}_{4}
$$

实验结果表明,在 ${\mathrm{N}}_{2}{\mathrm{O}}_{4}$ 沸点温度时,液体中含有 $1\%$ 的 ${\mathrm{{NO}}}_{2}$ ,气体中含有 ${15.9}\%$ 的 ${\mathrm{{NO}}}_{2}$ ; 在 ${\mathrm{N}}_{2}{\mathrm{O}}_{4}$ 熔点温度的液体中只含有 ${0.01}\%$ 的 ${\mathrm{{NO}}}_{2}$ ,在低于 ${\mathrm{N}}_{2}{\mathrm{O}}_{4}$ 的熔点温度时,固体中全部是 ${\mathrm{N}}_{2}{\mathrm{O}}_{4}$ 。

可见,液态或固态时 ${\mathrm{{NO}}}_{2}$ 几乎全部转化为 ${\mathrm{N}}_{2}{\mathrm{O}}_{4}$ ,无法测定液态或固态时 ${\mathrm{{NO}}}_{2}$ 的磁性。
"
"比较磷的含氧酸的酸性强弱: ${\mathrm{H}}_{3}{\mathrm{{PO}}}_{2},{\mathrm{H}}_{3}{\mathrm{{PO}}}_{3},{\mathrm{H}}_{3}{\mathrm{{PO}}}_{4},{\mathrm{H}}_{4}{\mathrm{P}}_{2}{\mathrm{O}}_{7}$ 。","由酸的解离平衡常数判断,酸性 ${\mathrm{H}}_{4}{\mathrm{P}}_{2}{\mathrm{O}}_{7} > {\mathrm{H}}_{3}{\mathrm{{PO}}}_{2} > {\mathrm{H}}_{3}{\mathrm{{PO}}}_{3} > {\mathrm{H}}_{3}{\mathrm{{PO}}}_{4}$ 。

$$
{\mathrm{H}}_{3}{\mathrm{{PO}}}_{2}\;{K}_{\mathrm{a}}^{ \ominus } = {5.9} \times {10}^{-2}
$$

$$
{\mathrm{H}}_{3}{\mathrm{{PO}}}_{3}\;{K}_{{\mathrm{a}}_{1}}^{ \ominus } = {3.7} \times {10}^{-2}
$$

$$
{\mathrm{H}}_{3}{\mathrm{{PO}}}_{4}\;{K}_{{\mathrm{a}}_{1}}^{ \ominus } = {7.1} \times {10}^{-3}
$$

$$
{\mathrm{H}}_{4}{\mathrm{P}}_{2}{\mathrm{O}}_{7}\;{K}_{{\mathrm{a}}_{1}}^{ \ominus } = {1.2} \times {10}^{-1}
$$
"
"为什么与过渡金属的配位能力 ${\mathrm{{NH}}}_{3} < {\mathrm{{PH}}}_{3},{\mathrm{{NF}}}_{3} < {\mathrm{{PF}}}_{3}$ ; 而与 ${\mathrm{H}}^{ + }$ 的配位能力 ${\mathrm{{NH}}}_{3}$ $> {\mathrm{{PH}}}_{3}$ ","${\mathrm{{NH}}}_{3}$ 和 ${\mathrm{{NF}}}_{3}$ 利用 $\mathrm{N}$ 的孤电子对向过渡金属配位形成配位键; 而 ${\mathrm{{PH}}}_{3}$ 和 ${\mathrm{{PF}}}_{3}$ 的中心原子 $\mathrm{P}$ 除利用 $\mathrm{P}$ 的孤电子对向过渡金属配位形成配位键外, $\mathrm{P}$ 原子空的 $\mathrm{d}$ 轨道接受过渡金属 $\mathrm{d}$ 轨道电子的配位,形成 $\mathrm{d} - \mathrm{d}\pi$ 配键,使 ${\mathrm{{PH}}}_{3}$ 和 ${\mathrm{{PF}}}_{3}$ 与过渡金属生成的配位化合物更稳定,即与过渡金属的配位能力 ${\mathrm{{NH}}}_{3} < {\mathrm{{PH}}}_{3},{\mathrm{{NF}}}_{3} < {\mathrm{{PF}}}_{3}$ 。

由于 $\mathrm{H}$ 不存在价层 $\mathrm{d}$ 轨道,在与 ${\mathrm{H}}^{ + }$ 配位时, ${\mathrm{{NH}}}_{3}$ 和 ${\mathrm{{PH}}}_{3}$ 只能以孤电子对向 ${\mathrm{H}}^{ + }$ 的 $1\mathrm{\;s}$ 空轨道配位。 ${\mathrm{H}}^{ + }$ 的半径很小,与半径小的 $\mathrm{N}$ 形成的配位键较强,而与半径较大的 $\mathrm{P}$ 形成的配位键较弱。因此,与 ${\mathrm{H}}^{ + }$ 的配位能力 ${\mathrm{{NH}}}_{3} > {\mathrm{{PH}}}_{3}$ 。"
"无色晶体 (A) 受热得到无色气体 (B), 将 (B) 在更高的温度下加热后再恢复到原来的温度,发现气体体积增加了 ${50}\%$ 。晶体 $\left( \mathrm{A}\right)$ 与等物质的量的 $\mathrm{{NaOH}}$ 固体共热得无色气体 (C) 和白色固体 (D)。将 $\left( \mathrm{C}\right)$ 通入 ${\mathrm{{AgNO}}}_{3}$ 溶液先有棕黑色沉淀 (E) 生成, $\left( \mathrm{C}\right)$ 过量时则 (E) 消失得到无色溶液。将 (A) 溶于浓盐酸后加入 KI 则溶液变黄。试给出 (A)、(B)、 (C)、(D) 和 (E) 所代表的物质的化学式。",(A) $- {\mathrm{{NH}}}_{4}{\mathrm{{NO}}}_{3};\;$ (B) $- {\mathrm{N}}_{2}\mathrm{O};\;$ (C) $- {\mathrm{{NH}}}_{3};\;$ (D) $- {\mathrm{{NaNO}}}_{3};\;$ (E) $- {\mathrm{{Ag}}}_{2}\mathrm{O}$
"用水处理短周期元素形成的黄色化合物 (A), 得到白色沉淀 (B) 和无色气体 (C)。(B) 不溶于 $\mathrm{{NaOH}}$ 溶液,溶于硝酸后经浓缩析出 (D) 的水合晶体。(D) 受热分解得到白色物质 (E) 和棕色气体 (F),将 $\left( \mathrm{F}\right)$ 通过 $\mathrm{{NaOH}}$ 溶液后气体体积变为原来的 ${20}\%$ 。将 $\left( \mathrm{C}\right)$ 通入 ${\mathrm{{CuSO}}}_{4}$ 溶液先有浅蓝色沉淀生成, $\left( \mathrm{C}\right)$ 过量后沉淀溶解得深蓝色溶液 $\left( \mathrm{G}\right)$ 。试给出 $\left( \mathrm{A}\right)$ 、 (B)、(C)、(D)、(E)、(F)和(G) 所代表的物质的化学式。"," (A)- ${\mathrm{{Mg}}}_{3}{\mathrm{\;N}}_{2}$ ; (B) $- \mathrm{{Mg}}{\left( \mathrm{{OH}}\right) }_{2}$ ; (C) $- {\mathrm{{NH}}}_{3}$ ; (D) $- \mathrm{{Mg}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}$ ; (E) $- \mathrm{{MgO}}$ ;

(F) $- {\mathrm{{NO}}}_{2} + {\mathrm{O}}_{2}$ ; (G)- $\left\lbrack {\mathrm{{Cu}}{\left( {\mathrm{{NH}}}_{3}\right) }_{4}}\right\rbrack {\mathrm{{SO}}}_{4}$ 。"
"钾盐 $\left( \mathrm{A}\right)$ 为白色粉末, $\left( \mathrm{A}\right)$ 溶于水后溶液显弱酸性。向 $\left( \mathrm{A}\right)$ 的水溶液中加入 ${\mathrm{{AgNO}}}_{3}$ 溶液有黄色沉淀 $\left( \mathrm{B}\right)$ 生成。 $\left( \mathrm{B}\right)$ 溶于硝酸得无色溶液 $\left( \mathrm{C}\right)$ 。向 $\left( \mathrm{A}\right)$ 的水溶液中加入 ${\mathrm{{CaCl}}}_{2}$ 无沉淀生成, 再加入氨水则有白色沉淀 (D) 生成。试给出 (A)、(B)、(C)、(D) 所代表的物质的化学式。",$\left( \mathrm{A}\right){\mathrm{{KH}}}_{2}{\mathrm{{PO}}}_{4};\;\left( \mathrm{B}\right) - {\mathrm{{Ag}}}_{3}{\mathrm{{PO}}}_{4};\;\left( \mathrm{C}\right) - {\mathrm{{AgNO}}}_{3} + {\mathrm{H}}_{3}{\mathrm{{PO}}}_{4};\;\left( \mathrm{D}\right) - {\mathrm{{CaHPO}}}_{4}$ 。
"化合物 (A) 为白色固体, (A) 在水中溶解度较小, 但易溶于氢氧化钠溶液和浓盐酸。(A) 溶于浓盐酸得溶液 $\left( \mathrm{B}\right)$ ,向 $\left( \mathrm{B}\right)$ 中通入 ${\mathrm{H}}_{2}\mathrm{\;S}$ 气体得黄色沉淀 $\left( \mathrm{C}\right) ,\left( \mathrm{C}\right)$ 不溶于盐酸,易溶于氢氧化钠溶液。(C) 溶于硫化钠溶液得无色溶液 (D),若将 $\left( \mathrm{C}\right)$ 溶于 ${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}$ 溶液则得无色溶液 (E)。向 (B) 中滴加溴水, 则溴被还原, 而 (B) 转为无色溶液 (F), 向所得 (F) 的酸性溶液中加入淀粉一碘化钾溶液, 则溶液变蓝。试给出 (A)、(B)、(C)、(D)、(E) 和 (F) 所代表的物质的化学式。","(A) $- {\mathrm{{As}}}_{2}{\mathrm{O}}_{3}$ ; (B) $- {\mathrm{{AsCl}}}_{3}$ ; (C) $- {\mathrm{{As}}}_{2}{\mathrm{\;S}}_{3}$ ; (D) $- {\mathrm{{Na}}}_{3}{\mathrm{{AsS}}}_{3}$ ; (E) $- {\mathrm{{Na}}}_{3}{\mathrm{{AsS}}}_{4}$ ;

$\left( \mathrm{F}\right) - {\mathrm{{AsO}}}_{4}^{3 - }$ 。"
"化合物 (A) 为白色固体, 不溶于水。(A) 受热剧烈分解, 生成固体 (B) 和气体 (C)。固体 (B) 不溶于水或盐酸, 但溶于热的稀硝酸得无色溶液 (D) 和无色气体 (E)。(E) 在空气中变棕色。向溶液 (D) 中加入盐酸得白色沉淀 (F)。气体 (C) 与普通试剂不起反应, 但与热的金属镁作用生成黄色固体 $\left( \mathrm{G}\right)$ 。 $\left( \mathrm{G}\right)$ 与水作用得白色沉淀 $\left( \mathrm{H}\right)$ 及气体 $\left( \mathrm{I}\right)$ 。 $\left( \mathrm{I}\right)$ 能使湿润的红色石蕊试纸变蓝。(H) 可溶于稀硫酸得溶液 (J)。化合物 (A) 以 ${\mathrm{H}}_{2}\mathrm{\;S}$ 溶液处理时得黑色沉淀 $\left( \mathrm{K}\right)$ 、无色溶液 $\left( \mathrm{L}\right)$ 和气体 $\left( \mathrm{C}\right)$ 。过滤后,固体 $\left( \mathrm{K}\right)$ 溶于浓硝酸得气体 $\left( \mathrm{E}\right)$ 、黄色沉淀 $\left( \mathrm{M}\right)$ 和溶液 $\left( \mathrm{D}\right)$ 。用 $\mathrm{{NaOH}}$ 溶液处理滤液 $\left( \mathrm{L}\right)$ 又得气体 $\left( \mathrm{I}\right)$ 。试给出 $\left( \mathrm{A}\right) \text{、}\left( \mathrm{B}\right)$ 、 (C)、(D)、(E)、(F)、(G)、(H)、(I)、(J)、(K)、(L)和(M)所代表的物质的化学式。"," (A) $- {\mathrm{{AgN}}}_{3}$ ; (B) $- \mathrm{{Ag}}$ ; (C) $- {\mathrm{N}}_{2}$ ; (D) $- {\mathrm{{AgNO}}}_{3}$ ; (E)-NO; (F)- $\mathrm{{AgCl}}$ ;

(G) $- {\mathrm{{Mg}}}_{3}{\mathrm{\;N}}_{2}$ ; (H)- $\mathrm{{Mg}}{\left( \mathrm{{OH}}\right) }_{2}$ ; (I) $- {\mathrm{{NH}}}_{3}$ ; (J) $- {\mathrm{{MgSO}}}_{4}$ ; ( $\mathrm{K}$ ) $- {\mathrm{{Ag}}}_{2}\mathrm{\;S}$ ;

(L) $- {\mathrm{{NH}}}_{4}\mathrm{{HS}}$ ; (M)一S。"
"化合物 $\left( \mathrm{A}\right)$ 加入水中得白色沉淀 $\left( \mathrm{B}\right)$ 和无色溶液 $\left( \mathrm{C}\right)$ 。取溶液 $\left( \mathrm{C}\right)$ 与饱和 ${\mathrm{H}}_{2}\mathrm{\;S}$ 溶液作用生成棕黑色沉淀 (D), (D) 不溶于 NaOH 溶液, 能溶于盐酸。向溶液 (C) 中加入 NaOH 溶液有白色沉淀 $\left( \mathrm{E}\right)$ 生成, $\left( \mathrm{E}\right)$ 不溶于 $\mathrm{{NaOH}}$ 溶液。向 ${\mathrm{{SnCl}}}_{2}$ 溶液中加入过量 $\mathrm{{NaOH}}$ 溶液后滴加溶液 $\left( \mathrm{C}\right)$ ,有黑色沉淀 $\left( \mathrm{F}\right)$ 生成。向溶液 $\left( \mathrm{C}\right)$ 中加入 ${\mathrm{{AgNO}}}_{3}$ 溶液有白色沉淀 $\left( \mathrm{G}\right)$ 生成, (G) 不溶于硝酸但易溶于氨水。试给出 (A)、(B)、(C)、(D)、(E)、(F) 和 (G) 所代表的物质的化学式。
"," (A) $- {\mathrm{{BiCl}}}_{3}$ ; (B)-BiOCl; (C) $- {\mathrm{{BiCl}}}_{3}$ ; (D) $- {\mathrm{{Bi}}}_{2}{\mathrm{\;S}}_{3}$ ; (E) $- \mathrm{{Bi}}{\left( \mathrm{{OH}}\right) }_{3}$ ;

(F)-Bi; (G)-AgCl。
"
