question,answer
"金属 (M) 与过量的干燥氯气共热得无色液体 (A), (A) 与金属 (M) 作用转化为固体 (B)。 将 $\left( \mathrm{A}\right)$ 溶于盐酸后通入 ${\mathrm{H}}_{2}\mathrm{\;S}$ 气体得黄色沉淀 $\left( \mathrm{C}\right) ,\left( \mathrm{C}\right)$ 溶于 ${\mathrm{{Na}}}_{2}\mathrm{\;S}$ 溶液得无色溶液 $\left( \mathrm{D}\right)$ 。 将 $\left( \mathrm{B}\right)$ 溶于稀盐酸后加入适量 ${\mathrm{{HgCl}}}_{2}$ 有白色沉淀 $\left( \mathrm{E}\right)$ 生成。向 $\left( \mathrm{B}\right)$ 的盐酸溶液中加入适量 $\mathrm{{NaOH}}$ 溶液有白色沉淀 $\left( \mathrm{F}\right)$ 生成。 $\left( \mathrm{F}\right)$ 溶于过量 $\mathrm{{NaOH}}$ 溶液得无色溶液 $\left( \mathrm{G}\right)$ 。向 $\left( \mathrm{G}\right)$ 中加入 ${\mathrm{{BiCl}}}_{3}$ 溶液有黑色沉淀 $\left( \mathrm{H}\right)$ 生成。试给出 $\left( \mathrm{M}\right) \text{、}\left( \mathrm{A}\right) \text{、}\left( \mathrm{B}\right) \text{、}\left( \mathrm{C}\right) \text{、}\left( \mathrm{D}\right) \text{、}\left( \mathrm{E}\right) \text{、}\left( \mathrm{F}\right) \text{、}\left( \mathrm{G}\right)$ 和 $\left( \mathrm{H}\right)$ 所代表的物质的化学式。","(M)-Sn; (A)-SnC ${\mathrm{l}}_{4}$ ; (B)-SnC ${\mathrm{l}}_{2}$ ; (C)-SnS ${}_{2}$ ; (D) $- {\mathrm{{Na}}}_{2}{\mathrm{{SnS}}}_{3}$ ; (E) $- {\mathrm{{Hg}}}_{2}{\mathrm{{Cl}}}_{2}$ ;

(F)- $\mathrm{{Sn}}{\left( \mathrm{{OH}}\right) }_{2}$ ; (G)- ${\mathrm{{Na}}}_{2}\left\lbrack {\mathrm{{Sn}}{\left( \mathrm{{OH}}\right) }_{4}}\right\rbrack$ ; (H)- $\mathrm{{Bi}}$ 。"
"某白色固体 (A),置于水中生成白色沉淀 (B) 和无色溶液 (C)。将 ${\mathrm{{AgNO}}}_{3}$ 溶液加入溶液 (C), 析出白色沉淀 (D), (D) 溶于氨水得溶液 (E)。向 (E) 中加入 KI, 生成黄色沉淀 (F), 再加入 $\mathrm{{NaCN}}$ 时沉淀 $\left( \mathrm{F}\right)$ 溶解。酸化溶液 $\left( \mathrm{E}\right)$ ,又产生白色沉淀 $\left( \mathrm{D}\right)$ 。将 ${\mathrm{H}}_{2}\mathrm{\;S}$ 气体通入溶液 $\left( \mathrm{C}\right)$ ,产生灰色沉淀 $\left( \mathrm{G}\right)$ 。 $\left( \mathrm{G}\right)$ 溶于 ${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}$ ,形成溶液。酸化该溶液时得黄色沉淀 (H)。少量溶液 $\left( \mathrm{C}\right)$ 加入 ${\mathrm{{HgCl}}}_{2}$ 溶液得白色沉淀 $\left( \mathrm{I}\right)$ ,继续加入溶液 $\left( \mathrm{C}\right)$ ,沉淀 $\left( \mathrm{I}\right)$ 逐渐变灰, 最后变为黑色沉淀 (J)。试给出 (A)、(B)、(C)、(D)、(E)、(F)、(G)、(H)、(I) 和 (J) 所代表的物质的化学式。","(A)$\mathrm{{SnCl}}}_{2}$ ; (B)- $\mathrm{{Sn}}\left( \mathrm{{OH}}\right) \mathrm{{Cl}}$ ; (C) $- {\mathrm{{Sn}}}^{2 + }\text{、}{\mathrm{{Cl}}}^{ - }$ ; (D) $- \mathrm{{AgCl}}$ ; (E) $- {\left\lbrack \mathrm{{Ag}}{\left( {\mathrm{{NH}}}_{3}\right) }_{2}\right\rbrack }^{ + }\text{、}{\mathrm{{Cl}}}^{ - }$ ;

(F)-AgI; (G)-SnS; (H)-SnS ${}_{2}$ ; (I)-Hg ${}_{2}{\mathrm{{Cl}}}_{2}$ ; (J)-Hg。"
"金属(A) 难溶于稀盐酸。(A) 溶于稀硝酸得(B) 的无色溶液和无色气体(C)。(C) 在空气中转变为红棕色气体 (D)。在 (B) 的水溶液中加入盐酸, 产生白色沉淀 (E)。(E) 不溶于氨水,但与 ${\mathrm{H}}_{2}\mathrm{\;S}$ 反应生成黑色沉淀 $\left( \mathrm{F}\right)$ 。 $\left( \mathrm{F}\right)$ 溶于硝酸生成无色气体 $\left( \mathrm{C}\right)$ 、浅黄色沉淀 (G) 和 (B) 溶液。向 (B) 溶液中加入 $\mathrm{{NaOH}}$ 溶液生成白色沉淀 (H), $\mathrm{{NaOH}}$ 溶液过量时 (H) 溶解, 得到无色溶液 (I)。向溶液 (I) 中加入氯水有棕黑色沉淀 (J) 生成。向 (J) 中加人热的酸性 ${\mathrm{{MnSO}}}_{4}$ 溶液,溶液变红。试给出 $\left( \mathrm{A}\right) \text{、}\left( \mathrm{B}\right) \text{、}\left( \mathrm{C}\right) \text{、}\left( \mathrm{D}\right) \text{、}\left( \mathrm{E}\right) \text{、}\left( \mathrm{F}\right) \text{、}\left( \mathrm{G}\right) \text{、}\left( \mathrm{H}\right)$ 、 (I) 和 (J) 所代表的物质的化学式。","(A)-Pb; (B)-Pb(NO ${}_{3}{\text{)}}_{2}$ ; (C)-NO; (D)-NO ${}_{2}$ ; (E)-PbCl ${}_{2}$ ; (F)-PbS;

(G)-S; (H)-Pb(OH) ${}_{2}$ ; (I)- ${\mathrm{{Na}}}_{2}\left\lbrack {\mathrm{{Pb}}{\left( \mathrm{{OH}}\right) }_{4}}\right\rbrack$ 或 $\mathrm{{Na}}\left\lbrack {\mathrm{{Pb}}{\left( \mathrm{{OH}}\right) }_{3}}\right\rbrack$ ; (J) $- {\mathrm{{PbO}}}_{2}$ 。"
"无色晶体 $\left( \mathrm{A}\right)$ 加热后有红棕色气体 $\left( \mathrm{B}\right)$ 生成。向 $\left( \mathrm{A}\right)$ 的水溶液中加入盐酸有白色沉淀 (C) 生成, 盐酸过量时沉淀 (C) 溶解得到 (D)。若向 (A) 的水溶液中加入 KI 溶液, 则有黄色沉淀 (E) 生成。向 (A) 的水溶液中滴加 $\mathrm{{NaOH}}$ 溶液有白色沉淀 (F) 生成, $\mathrm{{NaOH}}$ 过量则沉淀 $\left( \mathrm{F}\right)$ 溶解。将气体 $\left( \mathrm{B}\right)$ 通入水中生成 $\left( \mathrm{G}\right)$ ,并放出无色气体 $\left( \mathrm{H}\right)$ 。沉淀 $\left( \mathrm{F}\right)$ 溶于适量 $\left( \mathrm{G}\right)$ 中形成的溶液,结晶后可以得到 $\left( \mathrm{A}\right)$ 。试给出 $\left( \mathrm{A}\right) \text{、}\left( \mathrm{B}\right) \text{、}\left( \mathrm{C}\right) \text{、}\left( \mathrm{D}\right) \text{、}\left( \mathrm{E}\right) \text{、}\left( \mathrm{F}\right) \text{、}\left( \mathrm{G}\right)$ 和 $\left( \mathrm{H}\right)$ 所代表的物质的化学式。","(A)- $\mathrm{{Pb}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}$ ; (B)- ${\mathrm{{NO}}}_{2}$ ; (C)- ${\mathrm{{PbCl}}}_{2}$ ; (D) $- {\left\lbrack {\mathrm{{PbCl}}}_{4}\right\rbrack }^{2 - }$ ; (E) $- {\mathrm{{PbI}}}_{2}$ ;

(F) $- \mathrm{{Pb}}{\left( \mathrm{{OH}}\right) }_{2}$ ; (G) $- {\mathrm{{HNO}}}_{3}$ ; (H) $- \mathrm{{NO}}$ 。"
"将白色粉末 (A) 加热得黄色固体 (B) 和无色气体 (C)。(B) 溶于硝酸得无色溶液 (D), 向 (D) 中加入 ${\mathrm{K}}_{2}{\mathrm{{CrO}}}_{4}$ 溶液得黄色沉淀 (E)。向 (D) 中加入 $\mathrm{{NaOH}}$ 溶液至碱性,有白色沉淀 $\left( \mathrm{F}\right)$ 生成, $\mathrm{{NaOH}}$ 过量时白色沉淀溶解得无色溶液。将气体 $\left( \mathrm{C}\right)$ 通入石灰水中产生白色沉淀 $\left( \mathrm{G}\right)$ ,将 $\left( \mathrm{G}\right)$ 投入酸中,又有气体 $\left( \mathrm{C}\right)$ 放出。试给出 $\left( \mathrm{A}\right) \text{、}\left( \mathrm{B}\right) \text{、}\left( \mathrm{C}\right) \text{、}\left( \mathrm{D}\right) \text{、}\left( \mathrm{E}\right) \text{、}\left( \mathrm{F}\right)$ 和 (G) 所代表的物质的化学式。","$\left( \mathrm{A}\right) - {\mathrm{{PbCO}}}_{3}$ ; (B) $- \mathrm{{PbO}}$ ; (C) $- {\mathrm{{CO}}}_{2}$ ; (D) $- \mathrm{{Pb}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}$ ; (E) $- {\mathrm{{PbCrO}}}_{4}$ ;

(F) $- \mathrm{{Pb}}{\left( \mathrm{{OH}}\right) }_{2}$ ; (G) $- {\mathrm{{CaCO}}}_{3}$ 。"
,
"",
"",
"",
"",
"",
"",
