question,answer
"完成并配平化学反应方程式:硝酸汞溶液与单质汞作用后, 再加入盐酸。","$\mathrm{{Hg}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2} + \mathrm{{Hg}} = {\mathrm{{Hg}}}_{2}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}$

${\mathrm{{Hg}}}_{2}{\left( {\mathrm{{NO}}}_{3}\right) }_{2} + 2\mathrm{{HCl}} = {\mathrm{{Hg}}}_{2}{\mathrm{{Cl}}}_{2} \downarrow + 2{\mathrm{{HNO}}}_{3}$"
完成并配平化学反应方程式:用氨水处理甘汞。,"${\mathrm{{Hg}}}_{2}{\mathrm{{Cl}}}_{2} + 2{\mathrm{{NH}}}_{3} \cdot {\mathrm{H}}_{2}\mathrm{O} = \mathrm{{Hg}}\left( {\mathrm{{NH}}}_{2}\right) \mathrm{{Cl}} + \mathrm{{Hg}} + {\mathrm{{NH}}}_{4}\mathrm{{Cl}} + 2{\mathrm{H}}_{2}\mathrm{O}$
"
完成并配平化学反应方程式:氧化汞溶于氢碘酸。,"$\mathrm{{HgO}} + 2\mathrm{{HI}} = {\mathrm{{HgI}}}_{2} \downarrow + {\mathrm{H}}_{2}\mathrm{O}$

${\mathrm{{HgI}}}_{2} + 2\mathrm{{HI}} = {\mathrm{H}}_{2}\left\lbrack {\mathrm{{HgI}}}_{4}\right\rbrack$"
完成并配平化学反应方程式:向 ${\mathrm{{Hg}}}_{2}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}$ 溶液中加入 $\mathrm{{NaOH}}$ 溶液。,"${\mathrm{{Hg}}}_{2}^{2 + } + 2{\mathrm{{OH}}}^{ - } = \mathrm{{HgO}} \downarrow + \mathrm{{Hg}} \downarrow + {\mathrm{H}}_{2}\mathrm{O}$
"
完成并配平化学反应方程式:二价铜与碱性联氨溶液作用。,"$4{\mathrm{{Cu}}}^{2 + } + {\mathrm{N}}_{2}{\mathrm{H}}_{4} + 8{\mathrm{{OH}}}^{ - } = 2{\mathrm{{Cu}}}_{2}\mathrm{O} \downarrow + {\mathrm{N}}_{2} \uparrow + 6{\mathrm{H}}_{2}\mathrm{O}$
"
完成并配平化学反应方程式:硫化亚铜溶于氰离子溶液。,${\mathrm{{Cu}}}_{2}\mathrm{\;S} + 4{\mathrm{{CN}}}^{ - } = 2{\left\lbrack \mathrm{{Cu}}{\left( \mathrm{{CN}}\right) }_{2}\right\rbrack }^{ - } + {\mathrm{S}}^{2 - }$
完成并配平化学反应方程式:汞与过量的稀硝酸作用。,"$\mathrm{{3Hg}} + 8{\mathrm{{HNO}}}_{3}$ (稀,过量) $= 3\mathrm{{Hg}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2} + 2\mathrm{{NO}} \uparrow + 4{\mathrm{H}}_{2}\mathrm{O}$"
完成并配平化学反应方程式:硫化汞溶于硫化钠溶液。,$\mathrm{{HgS}} + {\mathrm{{Na}}}_{2}\mathrm{\;S}$ (浓) $= {\mathrm{{Na}}}_{2}\left\lbrack {\mathrm{{HgS}}}_{2}\right\rbrack$
完成并配平化学反应方程式:水合氯化锌受热分解。,"${\mathrm{{ZnCl}}}_{2} \cdot {\mathrm{H}}_{2}\mathrm{O}\xrightarrow[]{\bigtriangleup }\mathrm{{Zn}}\left( \mathrm{{OH}}\right) \mathrm{{Cl}} + \mathrm{{HCl}} \uparrow$
"
完成并配平化学反应方程式:氯化亚汞光照分解。,"${\mathrm{{Hg}}}_{2}{\mathrm{{Cl}}}_{2}\xrightarrow[]{h\nu }{\mathrm{{HgCl}}}_{2} + \mathrm{{Hg}}$
"
"完成并配平化学反应方程式:铜与含有二氧化碳的潮湿空气接触, 表面生成铜绿。",$2\mathrm{{Cu}} + {\mathrm{O}}_{2} + {\mathrm{H}}_{2}\mathrm{O} + {\mathrm{{CO}}}_{2} = \mathrm{{Cu}}{\left( \mathrm{{OH}}\right) }_{2} \cdot {\mathrm{{CuCO}}}_{3}$
"完成并配平化学反应方程式:在有氧气存在的条件下, 银与氰化钠溶液反应。",$4\mathrm{{Ag}} + 8{\mathrm{{CN}}}^{ - } + 2{\mathrm{H}}_{2}\mathrm{O} + {\mathrm{O}}_{2} = 4{\left\lbrack \mathrm{{Ag}}{\left( \mathrm{{CN}}\right) }_{2}\right\rbrack }^{ - } + 4{\mathrm{{OH}}}^{ - }$
完成并配平化学反应方程式:金属铜在有空气存在的条件下与稀硫酸作用。,$2\mathrm{{Cu}} + {\mathrm{O}}_{2} + 2{\mathrm{H}}_{2}{\mathrm{{SO}}}_{4}$ (稀) $= 2{\mathrm{{CuSO}}}_{4} + 2{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:四羟合铜 (II) 配阴离子与葡萄糖的反应。,"$2{\left\lbrack \mathrm{{Cu}}{\left( \mathrm{{OH}}\right) }_{4}\right\rbrack }^{2 - } + {\mathrm{{CH}}}_{2}\mathrm{{OH}}{\left( \mathrm{{CHOH}}\right) }_{4}\mathrm{{CHO}} =$

$$
{\mathrm{{Cu}}}_{2}\mathrm{O} \downarrow + 4{\mathrm{{OH}}}^{ - } + {\mathrm{{CH}}}_{2}\mathrm{{OH}}{\left( \mathrm{{CHOH}}\right) }_{4}\mathrm{{COOH}} + 2{\mathrm{H}}_{2}\mathrm{O}
$$
"
完成并配平化学反应方程式:氧化亚铜溶于氨水。,${\mathrm{{Cu}}}_{2}\mathrm{O} + 4{\mathrm{{NH}}}_{3} \cdot {\mathrm{H}}_{2}\mathrm{O} = 2{\left\lbrack \mathrm{{Cu}}{\left( {\mathrm{{NH}}}_{3}\right) }_{2}\right\rbrack }^{ + } + 2{\mathrm{{OH}}}^{ - } + 3{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:溴化银光照分解。,$2\mathrm{{AgBr}}\xrightarrow[]{{h}_{\nu }}2\mathrm{{Ag}} + {\mathrm{{Br}}}_{2}$
完成并配平化学反应方程式:过量的单质汞与稀硝酸反应。,$6\mathrm{{Hg}} + 8{\mathrm{{HNO}}}_{3}$ (稀) $= 3{\mathrm{{Hg}}}_{2}{\left( {\mathrm{{NO}}}_{3}\right) }_{2} + 2\mathrm{{NO}} \uparrow + 4{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:单质锌溶于氨水。,$\mathrm{{Zn}} + 4{\mathrm{{NH}}}_{3} \cdot {\mathrm{H}}_{2}\mathrm{O} = {\left\lbrack \mathrm{{Zn}}{\left( {\mathrm{{NH}}}_{3}\right) }_{4}\right\rbrack }^{2 + } + {\mathrm{H}}_{2} \uparrow + 2{\mathrm{{OH}}}^{ - } + 2{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:硫化汞溶于浓的碘化钾酸性溶液。,"$\mathrm{{HgS}} + 2{\mathrm{H}}^{ + } + 4{\mathrm{I}}^{ - } = {\left\lbrack {\mathrm{{HgI}}}_{4}\right\rbrack }^{2 - } + {\mathrm{H}}_{2}\mathrm{\;S} \uparrow$
"
完成并配平化学反应方程式:单质汞与二氯化汞固体一起研磨。,${\mathrm{{HgCl}}}_{2} + \mathrm{{Hg}} = {\mathrm{{Hg}}}_{2}{\mathrm{{Cl}}}_{2}$
完成并配平化学反应方程式:硫化汞溶于王水。,$3\mathrm{{HgS}} + 8{\mathrm{H}}^{ + } + 2{\mathrm{{NO}}}_{3}^{ - } + {12}{\mathrm{{Cl}}}^{ - } = 3{\left\lbrack {\mathrm{{HgCl}}}_{4}\right\rbrack }^{2 - } + 3\mathrm{\;S} \downarrow + 2\mathrm{{NO}} \uparrow + 4{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:向二硫代硫酸根合银 (I) 配阴离子的溶液中通入硫化氢气体。,"$2{\left\lbrack \mathrm{{Ag}}{\left( {\mathrm{S}}_{2}{\mathrm{O}}_{3}\right) }_{2}\right\rbrack }^{3 - } + {\mathrm{H}}_{2}\mathrm{\;S} + 6{\mathrm{H}}^{ + } = {\mathrm{{Ag}}}_{2}\mathrm{\;S} \downarrow + 4\mathrm{\;S} \downarrow + 4{\mathrm{{SO}}}_{2} + 4{\mathrm{H}}_{2}\mathrm{O}$
"


