question,answer
用三种方法鉴别下列物质。 ${\mathrm{{KNO}}}_{3}$ 和 ${\mathrm{{KIO}}}_{3}$ ,"将两种盐的溶液酸化后滴加 ${\mathrm{{Na}}}_{2}{\mathrm{{SO}}}_{3}$ 溶液,颜色变黄、有 ${\mathrm{I}}_{2}$ 生成的是 ${\mathrm{{KIO}}}_{3}$ ,另一种盐是 ${\mathrm{{KNO}}}_{3}$ :

$$
2{\mathrm{{IO}}}_{3}^{ - } + 5{\mathrm{{SO}}}_{3}^{2 - } + 2{\mathrm{H}}^{ + } = {\mathrm{I}}_{2} + 5{\mathrm{{SO}}}_{4}^{2 - } + {\mathrm{H}}_{2}\mathrm{O}
$$

将两种盐分别与 ${\mathrm{{NaNO}}}_{2}$ 晶体混合后滴加浓硫酸,有 ${\mathrm{{NO}}}_{2}$ 气体放出的是 ${\mathrm{{KNO}}}_{3}$ ,另一种盐是 ${\mathrm{{KIO}}}_{3}$ :

$$
{\mathrm{{NO}}}_{3}^{ - } + {\mathrm{{NO}}}_{2}^{ - } + 2{\mathrm{H}}^{ + } = 2{\mathrm{{NO}}}_{2} \uparrow + {\mathrm{H}}_{2}\mathrm{O}
$$

$$
2{\mathrm{{IO}}}_{3}^{ - } + 5{\mathrm{{NO}}}_{2}^{ - } + 2{\mathrm{H}}^{ + } = {\mathrm{I}}_{2} + 5{\mathrm{{NO}}}_{3}^{ - } + {\mathrm{H}}_{2}\mathrm{O}
$$

向两种盐的溶液中分别加入 ${\mathrm{{BaCl}}}_{2}$ 溶液,生成白色沉淀的为 ${\mathrm{{KIO}}}_{3}$ ,另一种盐为 ${\mathrm{{KNO}}}_{3}$ :

$$
2{\mathrm{{KIO}}}_{3} + {\mathrm{{BaCl}}}_{2} = \mathrm{{Ba}}{\left( {\mathrm{{IO}}}_{3}\right) }_{2} \downarrow + 2\mathrm{{KCl}}
$$
"
试用 6 种方法鉴别 ${\mathrm{{KNO}}}_{3}$ 和 ${\mathrm{{KNO}}}_{2}$ ," (1) 向两种盐的溶液中分别加入酸性 ${\mathrm{{KMnO}}}_{4}$ 溶液,使 ${\mathrm{{KMnO}}}_{4}$ 溶液褪色的是 ${\mathrm{{KNO}}}_{2}$ ,另一种盐是 ${\mathrm{{KNO}}}_{3}$ :

$$
2{\mathrm{{MnO}}}_{4}^{ - } + 5{\mathrm{{NO}}}_{2}^{ - } + 6{\mathrm{H}}^{ + } = 2{\mathrm{{Mn}}}^{2 + } + 5{\mathrm{{NO}}}_{3}^{ - } + 3{\mathrm{H}}_{2}\mathrm{O}
$$

（2）将两种盐的溶液分别用 $\mathrm{{HAc}}$ 酸化,再加入 $\mathrm{{KI}}$ 溶液,颜色变黄 (有 ${\mathrm{I}}_{2}$ 生成) 的是 ${\mathrm{{KNO}}}_{2}$ ,另一种盐是 ${\mathrm{{KNO}}}_{3}$ :

$$
2{\mathrm{{NO}}}_{2}^{ - } + 2{\mathrm{I}}^{ - } + 4{\mathrm{H}}^{ + } = 2\mathrm{{NO}} \uparrow + {\mathrm{I}}_{2} + 2{\mathrm{H}}_{2}\mathrm{O}
$$

（3）向两种盐的溶液中分别加入 ${\mathrm{{AgNO}}}_{3}$ 溶液,有黄色沉淀生成的是 ${\mathrm{{KNO}}}_{2}$ ,另一种盐是 ${\mathrm{{KNO}}}_{3}$ :

$$
{\mathrm{{AgNO}}}_{3} + {\mathrm{{KNO}}}_{2} = {\mathrm{{AgNO}}}_{2} \downarrow + {\mathrm{{KNO}}}_{3}
$$

（4）向盛有两种盐的溶液的大试管中分别加入 ${\mathrm{{FeSO}}}_{4}$ 溶液,斜持试管并沿试管壁缓慢倒入浓硫酸,在硫酸与溶液的界面生成棕色环的是 ${\mathrm{{KNO}}}_{3}$ ,生成棕色溶液的是 ${\mathrm{{KNO}}}_{2}$ :

$$
{\mathrm{{Fe}}}^{2 + } + {\mathrm{{NO}}}_{2}^{ - } + 2{\mathrm{H}}^{ + } = {\mathrm{{Fe}}}^{3 + } + \mathrm{{NO}} \uparrow + {\mathrm{H}}_{2}\mathrm{O}
$$

$$
{\mathrm{{Fe}}}^{2 + } + \mathrm{{NO}} = \mathrm{{Fe}}{\left( \mathrm{{NO}}\right) }^{2 + }\text{(棕色)}
$$

(5) 向两种盐的溶液中加入 $\mathrm{{HAc}}$ 和 ${\mathrm{{CoCl}}}_{2}$ 溶液,水浴加热后冷却,有黄色沉淀析出的是 ${\mathrm{{KNO}}}_{2}$ ,另一种盐是 ${\mathrm{{KNO}}}_{3}$ :

$$
{\mathrm{{Co}}}^{2 + } + 7{\mathrm{{NO}}}_{2}^{ - } + 2{\mathrm{H}}^{ + } + 3{\mathrm{\;K}}^{ + } = {\mathrm{K}}_{3}\left\lbrack {\mathrm{{Co}}{\left( {\mathrm{{NO}}}_{2}\right) }_{6}}\right\rbrack \downarrow + \mathrm{{NO}} \uparrow + {\mathrm{H}}_{2}\mathrm{O}
$$

（6）向盛有两种盐晶体的试管中分别加入浓硝酸,有棕色气体生成的是 ${\mathrm{{KNO}}}_{2}$ ,另一种盐是 ${\mathrm{{KNO}}}_{3}$ 。

$$
{\mathrm{{HNO}}}_{2} + {\mathrm{{HNO}}}_{3} = 2{\mathrm{{NO}}}_{2} \uparrow + {\mathrm{H}}_{2}\mathrm{O}
$$
"
,
"",
"",
"",
"",
"",
"",
"",
"",
"",
