question,answer
完成并配平化学反应方程式:氯化亚铜溶解在硫代硫酸钠溶液中。,"$\mathrm{{CuCl}} + 2{\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{3} = {\mathrm{{Na}}}_{3}\left\lbrack {\mathrm{{Cu}}{\left( {\mathrm{S}}_{2}{\mathrm{O}}_{3}\right) }_{2}}\right\rbrack + \mathrm{{NaCl}}$
"
"完成并配平化学反应方程式:过二硫酸钾加热分解。
",$2{\mathrm{\;K}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{8}\xrightarrow[]{\Delta }2{\mathrm{\;K}}_{2}{\mathrm{{SO}}}_{4} + 2{\mathrm{{SO}}}_{3} \uparrow + {\mathrm{O}}_{2} \uparrow$
完成并配平化学反应方程式:亚硫酰氯水解。,"${\mathrm{{SOCl}}}_{2} + {\mathrm{H}}_{2}\mathrm{O} = 2\mathrm{{HCl}} + {\mathrm{{SO}}}_{2} \uparrow$
"
完成并配平化学反应方程式:过量的干燥氯化氢气体与三氧化硫反应。,${\mathrm{{SO}}}_{3} + \mathrm{{HCl}} = {\mathrm{{HSO}}}_{3}\mathrm{{Cl}}$
"完成并配平化学反应方程式:将二氧化硒溶于水, 然后通入二氧化硫气体。","${\mathrm{{SeO}}}_{2} + {\mathrm{H}}_{2}\mathrm{O} = {\mathrm{H}}_{2}{\mathrm{{SeO}}}_{3}$
${\mathrm{H}}_{2}{\mathrm{{SeO}}}_{3} + 2{\mathrm{{SO}}}_{2} + {\mathrm{H}}_{2}\mathrm{O} = \mathrm{{Se}} \downarrow + 2{\mathrm{H}}_{2}{\mathrm{{SO}}}_{4}$"
完成并配平化学反应方程式:中等浓度的硒酸与盐酸作用。,${\mathrm{H}}_{2}{\mathrm{{SeO}}}_{4} + 2\mathrm{{HCl}} = {\mathrm{H}}_{2}{\mathrm{{SeO}}}_{3} + {\mathrm{{Cl}}}_{2} \uparrow + {\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:向 ${\mathrm{{Na}}}_{2}\mathrm{\;S}$ 和 ${\mathrm{{Na}}}_{2}{\mathrm{{SO}}}_{3}$ 混合溶液中加入稀酸。,"$2{\mathrm{\;S}}^{2 - } + {\mathrm{{SO}}}_{3}^{2 - } + 6{\mathrm{H}}^{ + } = 3\mathrm{\;S} \downarrow + 3{\mathrm{H}}_{2}\mathrm{O}$
"
完成并配平化学反应方程式:向 ${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{3}$ 溶液中加入碘水。,"$2{\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{3} + {\mathrm{I}}_{2} = {\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{4}{\mathrm{O}}_{6} + 2\mathrm{{NaI}}$
"
完成并配平化学反应方程式:硫代硫酸钠溶液加入氯水中。,${\mathrm{\;S}}_{2}{\mathrm{O}}_{3}^{2 - } + 4{\mathrm{{Cl}}}_{2} + 5{\mathrm{H}}_{2}\mathrm{O} = 2{\mathrm{{SO}}}_{4}^{2 - } + 8{\mathrm{{Cl}}}^{ - } + {10}{\mathrm{H}}^{ + }$
完成并配平化学反应方程式:向 ${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}$ 溶液中滴加盐酸。,"${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2} + 2\mathrm{{HCl}} = 2\mathrm{{NaCl}} + \mathrm{S} \downarrow + {\mathrm{H}}_{2}\mathrm{\;S}$
"
完成并配平化学反应方程式:向 ${\left\lbrack \mathrm{{Ag}}{\left( {\mathrm{S}}_{2}{\mathrm{O}}_{3}\right) }_{2}\right\rbrack }^{3 - }$ 的弱酸性溶液中通入硫化氢气体。,"$2{\left\lbrack \mathrm{{Ag}}{\left( {\mathrm{S}}_{2}{\mathrm{O}}_{3}\right) }_{2}\right\rbrack }^{3 - } + {\mathrm{H}}_{2}\mathrm{\;S} + 6{\mathrm{H}}^{ + } = {\mathrm{{Ag}}}_{2}\mathrm{\;S} \downarrow + 4\mathrm{\;S} \downarrow + 4{\mathrm{{SO}}}_{2} + 4{\mathrm{H}}_{2}\mathrm{O}$
"
"",
