question,answer
完成并配平化学反应方程式: 向次磷酸溶液中滴加硝酸银溶液。,"${\mathrm{H}}_{3}{\mathrm{{PO}}}_{2} + 4{\mathrm{{AgNO}}}_{3} + 2{\mathrm{H}}_{2}\mathrm{O} = 4\mathrm{{Ag}} \downarrow + {\mathrm{H}}_{3}{\mathrm{{PO}}}_{4} + 4{\mathrm{{HNO}}}_{3}$
"
完成并配平化学反应方程式:三氯化磷与氧气反应。,$2{\mathrm{{PCl}}}_{3} + {\mathrm{O}}_{2} = 2{\mathrm{{POCl}}}_{3}$
完成并配平化学反应方程式:次磷酸溶液中加入过量氢氧化钠溶液。,"${\mathrm{H}}_{3}{\mathrm{{PO}}}_{2} + \mathrm{{NaOH}} = {\mathrm{{NaH}}}_{2}{\mathrm{{PO}}}_{2} + {\mathrm{H}}_{2}\mathrm{O}$
"
完成并配平化学反应方程式:亚磷酸溶液中加入过量氢氧化钠溶液。,"${\mathrm{H}}_{3}{\mathrm{{PO}}}_{3} + 2\mathrm{{NaOH}} = {\mathrm{{Na}}}_{2}{\mathrm{{HPO}}}_{3} + 2{\mathrm{H}}_{2}\mathrm{O}$
"
完成并配平化学反应方程式:用次氯酸钠溶液洗掉玻璃管壁上的“砷镜”。,"$5\mathrm{{NaClO}} + 2\mathrm{{As}} + 3{\mathrm{H}}_{2}\mathrm{O} = 2{\mathrm{H}}_{3}{\mathrm{{AsO}}}_{4} + 5\mathrm{{NaCl}}$
"
完成并配平化学反应方程式:砷化氢通入硝酸银溶液。,$2{\mathrm{{AsH}}}_{3} + {12}{\mathrm{{AgNO}}}_{3} + 3{\mathrm{H}}_{2}\mathrm{O} = {\mathrm{{As}}}_{2}{\mathrm{O}}_{3} + {12}\mathrm{{Ag}} \downarrow + {12}{\mathrm{{HNO}}}_{3}$
完成并配平化学反应方程式:三硫化二砷溶于氢氧化钠溶液。,${\mathrm{{As}}}_{2}{\mathrm{\;S}}_{3} + 6\mathrm{{NaOH}} = {\mathrm{{Na}}}_{3}{\mathrm{{AsO}}}_{3} + {\mathrm{{Na}}}_{3}{\mathrm{{AsS}}}_{3} + 3{\mathrm{H}}_{2}\mathrm{O}$
"完成并配平化学反应方程式:三硫化二砷溶于硫化钠溶液。
","${\mathrm{{As}}}_{2}{\mathrm{\;S}}_{3} + 3{\mathrm{{Na}}}_{2}\mathrm{\;S} = 2{\mathrm{{Na}}}_{3}{\mathrm{{AsS}}}_{3}$
"
完成并配平化学反应方程式:向硫代砷酸钠溶液中加盐酸。,"$2{\mathrm{{Na}}}_{3}{\mathrm{{AsS}}}_{4} + 6\mathrm{{HCl}} = {\mathrm{{As}}}_{2}{\mathrm{\;S}}_{5} \downarrow + 3{\mathrm{H}}_{2}\mathrm{\;S} \uparrow + 6\mathrm{{NaCl}}$
"
完成并配平化学反应方程式:五硫化二锑溶于氢氧化钠溶液。,$4{\mathrm{{Sb}}}_{2}{\mathrm{\;S}}_{5} + {24}\mathrm{{NaOH}} = 3{\mathrm{{Na}}}_{3}{\mathrm{{SbO}}}_{4} + 5{\mathrm{{Na}}}_{3}{\mathrm{{SbS}}}_{4} + {12}{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:三氧化二锑溶于浓硝酸。,"${\mathrm{{Sb}}}_{2}{\mathrm{O}}_{3} + 4{\mathrm{{HNO}}}_{3}$ (浓) $+ {\mathrm{H}}_{2}\mathrm{O} = 2{\mathrm{H}}_{3}{\mathrm{{SbO}}}_{4} + 4{\mathrm{{NO}}}_{2} \uparrow$
"
完成并配平化学反应方程式:三氯化铋水解。,"${\mathrm{{BiCl}}}_{3} + {\mathrm{H}}_{2}\mathrm{O} = \mathrm{{BiOCl}} \downarrow + 2\mathrm{{HCl}}$
"
"完成并配平化学反应方程式:氢氧化铋与氯气在氢氧化钠溶液中反应。
",$\mathrm{{Bi}}{\left( \mathrm{{OH}}\right) }_{3} + {\mathrm{{Cl}}}_{2} + 3\mathrm{{NaOH}}\left( \mathrm{{aq}}\right) = {\mathrm{{NaBiO}}}_{3} \downarrow + 2\mathrm{{NaCl}} + 3{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:将铋酸钠与少许酸化的硫酸锰溶液混合。,$5{\mathrm{{NaBiO}}}_{3} + 2{\mathrm{{Mn}}}^{2 + } + {14}{\mathrm{H}}^{ + } = 5{\mathrm{{Bi}}}^{3 + } + 2{\mathrm{{MnO}}}_{4}^{ - } + 5{\mathrm{{Na}}}^{ + } + 7{\mathrm{H}}_{2}\mathrm{O}$
