question,answer
"在酸性介质中, 钒元素的元素电势图如下:

$$
{\mathrm{{VO}}}_{2}^{ + }\xrightarrow[]{{1.00}\mathrm{\;V}}{\mathrm{{VO}}}^{2 + }\xrightarrow[]{{0.34}\mathrm{\;V}}{\mathrm{\;V}}^{3 + }\xrightarrow[]{-{0.26}\mathrm{\;V}}{\mathrm{\;V}}^{2 + }\xrightarrow[]{-{1.175}\mathrm{\;V}}\mathrm{\;V}
$$

（1）写出钒溶解在盐酸中的离子反应方程式;

（2）计算 ${\mathrm{V}}^{3 + }/\mathrm{V}$ 电对的 ${E}^{ \ominus }$ ;

（3）这些钒的氧化态能否发生歧化反应?

（4）将 $\mathrm{V}$ 放入含有 ${\mathrm{V}}^{3 + }$ 的溶液中,写出离子反应方程式。","(1) $2\mathrm{\;V} + 6{\mathrm{H}}^{ + } = 2{\mathrm{\;V}}^{3 + } + 3{\mathrm{H}}_{2} \uparrow$

(2) ${E}^{ \ominus }\left( {{\mathrm{V}}^{3 + }/\mathrm{V}}\right) = \left\lbrack {\left( {-{0.26}}\right) \times 1 + \left( {-{1.175}}\right) \times 2}\right\rbrack \mathrm{V}/\left( {1 + 2}\right) = - {0.87}\mathrm{\;V}$ 。

（3）都不能发生歧化反应。

(4) $\mathrm{V} + 2{\mathrm{\;V}}^{3 + } = 3{\mathrm{\;V}}^{2 + }$ 。
"
"将 ${\mathrm{N}}_{2}{\mathrm{O}}_{5}$ 与 ${\mathrm{{TiCl}}}_{4}$ 作用可制备无水 $\mathrm{{Ti}}{\left( {\mathrm{{NO}}}_{3}\right) }_{4}$ 。已知 $\mathrm{{Ti}}{\left( {\mathrm{{NO}}}_{3}\right) }_{4}$ 熔点为 ${58}{}^{ \circ }\mathrm{C}$ ,试分析它比一般的硝酸盐熔点低的原因。","化合物 $\mathrm{{Ti}}{\left( {\mathrm{{NO}}}_{3}\right) }_{4}$ 熔点明显偏低,说明该化合物分子之间的作用力小。 ${\mathrm{{NO}}}_{3}^{ - }$ 有时可作为双基配体,在 $\mathrm{{Ti}}{\left( {\mathrm{{NO}}}_{3}\right) }_{4}$ 中, ${\mathrm{{NO}}}_{3}^{ - }$ 用两个 $\mathrm{O}$ 向 ${\mathrm{{Ti}}}^{4 + }$ 配位, ${\mathrm{{Ti}}}^{4 + }$ 周围有 8 个 $\mathrm{O}$ 配位,形成近球状的分子。 $\mathrm{{Ti}}{\left( {\mathrm{{NO}}}_{3}\right) }_{4}$ 分子间靠范德华力结合,因而熔点偏低。
"
"化合物 $\left( \mathrm{A}\right)$ 为无色液体。 $\left( \mathrm{A}\right)$ 在潮湿的空气中冒白烟。取 $\left( \mathrm{A}\right)$ 的水溶液加入 ${\mathrm{{AgNO}}}_{3}$ 溶液, 有不溶于硝酸的白色沉淀 (B) 生成, (B) 易溶于氨水。取锌粒投入 (A) 的盐酸溶液中, 最终得到紫色溶液 $\left( \mathrm{C}\right)$ 。向 $\left( \mathrm{C}\right)$ 中加入 $\mathrm{{NaOH}}$ 溶液至碱性则有紫色沉淀 $\left( \mathrm{D}\right)$ 生成。将 (D) 洗净后置于稀硝酸中得无色溶液 (E)。将溶液 (E) 加热得白色沉淀 (F)。试给出 (A)、(B)、(C)、(D)、(E)和(F) 所代表的物质的化学式。","(A)- ${\mathrm{{TiCl}}}_{4}$ ; (B)- $\mathrm{{AgCl}}$ ; (C) $= {\mathrm{{TiCl}}}_{3}$ ; (D) $- \mathrm{{Ti}}{\left( \mathrm{{OH}}\right) }_{3}$ ; (E) $- \mathrm{{TiO}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}$ ;

(F)- ${\mathrm{{TiO}}}_{2}$ 或 ${\mathrm{H}}_{2}{\mathrm{{TiO}}}_{3}$ 。"
"无色液体 (A) 与干燥氧气在高温下反应, 生成不溶于水的白色粉末 (B)。(B) 和锌粉混合后与盐酸缓慢作用, 最后得到紫红色溶液, 说明有化合物 (C) 生成。向 (C) 的溶液中加入 ${\mathrm{{CuCl}}}_{2}$ 溶液得白色沉淀 $\left( \mathrm{D}\right)$ 。紫色化合物 $\left( \mathrm{C}\right)$ 溶于过量硝酸得无色溶液 $\left( \mathrm{E}\right)$ 。将溶液 $\left( \mathrm{E}\right)$ 蒸干后, 在较高温度下加热又得到 (B)。(A) 与铝粉混合, 在高温下反应有化合物 (C) 生成。试给出 $\left( \mathrm{A}\right) \text{、}\left( \mathrm{B}\right) \text{、}\left( \mathrm{C}\right) \text{、}\left( \mathrm{D}\right)$ 和 $\left( \mathrm{E}\right)$ 所代表的物质的化学式。",(A)- ${\mathrm{{TiCl}}}_{4}$ ; (B) $- {\mathrm{{TiO}}}_{2}$ ; (C) $- {\mathrm{{TiCl}}}_{3}$ ; (D)-CuCl; (E)- $\mathrm{{TiO}}{\left( {\mathrm{{NO}}}_{3}\right) }_{2}$ 。
"钒与吡啶-2-甲酸根 $\left( {{\mathrm{C}}_{6}{\mathrm{{NO}}}_{2}{\mathrm{H}}_{4}^{ - }}\right)$ 形成电中性的单核配位化合物,测得其氮的质量分数为 ${4.5}\%$ 。给出配位化合物的组成和钒的氧化数。","吡啶-2-甲酸根 $\left( {{\mathrm{C}}_{6}{\mathrm{{NO}}}_{2}{\mathrm{H}}_{4}^{ - }}\right)$ 的相对分子质量为 ${M}_{\mathrm{r}} = {122}$ 。

设配位化合物中配体数为 $n$ ,则有

$$
{4.5}\% = \frac{14n}{{50.9} + {122n}} \tag{1}
$$

解得 $n = {0.27}$ ,不合题意。

欲使 $n$ 值增大,需增大式 (1) 分母的值。

事实上,四价钒和五价钒在酸性介质的存在形式是钒氧阳离子 ${\mathrm{{VO}}}^{2 + },{\mathrm{{VO}}}_{2}^{ + }$ 。

设配位化合物中非配体的氧个数为 $m$ ,则

$$
{4.5}\% = \frac{14n}{{50.9} + {16m} + {122n}}
$$

当 $m = 1$ 时, $n = 2$ ,所以

配位化合物的组成为 $\mathrm{{VO}}{\left( {\mathrm{C}}_{6}{\mathrm{{NO}}}_{2}{\mathrm{H}}_{4}\right) }_{2}$

钒的氧化数为 +4 。
"
,
"",
"",
"",
"",
"",
"",
