question,answer
"由 ${\mathrm{{BCl}}}_{3}$ 制得的淡黄色固体 $\left( \mathrm{A}\right)$ 中含 $\mathrm{B}{23.4}\%$ ,含 $\mathrm{{Cl}}{76.6}\%$ 。取 ${0.0516}\mathrm{\;g}\left( \mathrm{\;A}\right)$ 在 ${69}^{ \circ }\mathrm{C}$ 蒸发,在 ${2.96}\mathrm{{kPa}}$ 时蒸气占有体积 ${0.268}{\mathrm{{dm}}}^{3}$ 。求 $\left( \mathrm{A}\right)$ 的化学式 (已知 $\mathrm{B}$ 的相对原子质量为 ${10.81},\mathrm{{Cl}}$ 的相对原子质量为 35.45 )。","由理想气体状态方程得 (A) 的相对分子质量为

$$
M = \frac{RTm}{pV}
$$

$$
= \frac{{8.314} \times {10}^{3}\mathrm{\;{Pa}} \cdot {\mathrm{{dm}}}^{3} \cdot {\mathrm{{mol}}}^{-1} \cdot {\mathrm{K}}^{-1} \times \left( {{69} + {273}}\right) \mathrm{K} \times {0.0516}\mathrm{\;g}}{{2.96} \times {10}^{3}\mathrm{\;{Pa}} \times {0.268}{\mathrm{{dm}}}^{3}}
$$

$$
= {185.0}\mathrm{\;g} \cdot {\mathrm{{mol}}}^{-1}
$$

(A) 中 $\mathrm{B}$ 与 $\mathrm{{Cl}}$ 原子数之比为

$$
M = \frac{{23.4}/{10.81}}{{76.6}/{35.45}} = 1
$$

设 (A) 的化学式为 ${\left( \mathrm{{BCl}}\right) }_{a}$ ,则 $a$ 的值为

$$
a = \frac{185.0}{{10.81} + {35.45}} = 4
$$

所以, $\left( \mathrm{A}\right)$ 的化学式为 ${\mathrm{B}}_{4}{\mathrm{{Cl}}}_{4}$ 。
"
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
"",
