question,answer
完成并配平化学反应方程式:硫酸锰溶液与高锰酸钾溶液混合并充分反应。,$2{\mathrm{{KMnO}}}_{4} + 3{\mathrm{{MnSO}}}_{4} + 2{\mathrm{H}}_{2}\mathrm{O} = 5{\mathrm{{MnO}}}_{2} \downarrow + {\mathrm{K}}_{2}{\mathrm{{SO}}}_{4} + 2{\mathrm{H}}_{2}{\mathrm{{SO}}}_{4}$
"完成并配平化学反应方程式:将二氧化锰、氢氧化钾、氯酸钾混合后高温共熔。
",${\mathrm{{3MnO}}}_{2} + 6\mathrm{{KOH}} + {\mathrm{{KClO}}}_{3}\xrightarrow[]{\text{ 熔融 }}3{\mathrm{\;K}}_{2}{\mathrm{{MnO}}}_{4} + \mathrm{{KCl}} + 3{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:锰酸钾在酸性溶液中发生歧化反应。,$3{\mathrm{K}}_{2}{\mathrm{{MnO}}}_{4} + 4{\mathrm{H}}^{ + } = 2{\mathrm{{KMnO}}}_{4} + {\mathrm{{MnO}}}_{2} \downarrow + 4{\mathrm{\;K}}^{ + } + 2{\mathrm{H}}_{2}\mathrm{O}$
"完成并配平化学反应方程式:高锰酸钾晶体在 ${200}^{ \circ }\mathrm{C}$ 下分解。
",$2{\mathrm{{KMnO}}}_{4}\xrightarrow[]{{200}{}^{ \circ }\mathrm{C}}{\mathrm{K}}_{2}{\mathrm{{MnO}}}_{4} + {\mathrm{{MnO}}}_{2} + {\mathrm{O}}_{2} \uparrow$
完成并配平化学反应方程式:高锰酸根在碱性溶液中与亚硫酸盐作用。,$2{\mathrm{{MnO}}}_{4}^{ - } + {\mathrm{{SO}}}_{3}^{2 - } + 2{\mathrm{{OH}}}^{ - } = 2{\mathrm{{MnO}}}_{4}^{2 - } + {\mathrm{{SO}}}_{4}^{2 - } + {\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:用高锰酸钾溶液标定草酸溶液。,"$2{\mathrm{{MnO}}}_{4}^{ - } + 6{\mathrm{H}}^{ + } + 5{\mathrm{H}}_{2}{\mathrm{C}}_{2}{\mathrm{O}}_{4} = 2{\mathrm{{Mn}}}^{2 + } + {10}{\mathrm{{CO}}}_{2} \uparrow + 8{\mathrm{H}}_{2}\mathrm{O}$
"
完成并配平化学反应方程式:在酸性介质中用 ${\mathrm{{KMnO}}}_{4}$ 氧化 ${\mathrm{{Cr}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3}$ 。,"${10}{\mathrm{{Cr}}}^{3 + } + 6{\mathrm{{MnO}}}_{4}^{ - } + {11}{\mathrm{H}}_{2}\mathrm{O} = 5{\mathrm{{Cr}}}_{2}{\mathrm{O}}_{7}^{2 - } + 6{\mathrm{{Mn}}}^{2 + } + {22}{\mathrm{H}}^{ + }$
"
完成并配平化学反应方程式:将 ${\mathrm{{Cr}}}_{2}{\mathrm{O}}_{3}$ 与 $\mathrm{{Al}}$ 粉混合后加热。,${\mathrm{{Cr}}}_{2}{\mathrm{O}}_{3} + 2\mathrm{{Al}}\xrightarrow[]{\bigtriangleup }2\mathrm{{Cr}} + {\mathrm{{Al}}}_{2}{\mathrm{O}}_{3}$
完成并配平化学反应方程式:${\mathrm{{MnCO}}}_{3}$ 受热分解。,${\mathrm{{MnCO}}}_{3}\xrightarrow[]{\bigtriangleup }\mathrm{{MnO}} + {\mathrm{{CO}}}_{2} \uparrow$
"完成并配平化学反应方程式:将 ${\mathrm{{MnO}}}_{2}$ 与浓硫酸混合后水浴加热。
",$4{\mathrm{{MnO}}}_{2} + 6{\mathrm{H}}_{2}{\mathrm{{SO}}}_{4} = 2{\mathrm{{Mn}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3} + {\mathrm{O}}_{2} \uparrow + 6{\mathrm{H}}_{2}\mathrm{O}$$2{\mathrm{{Mn}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3} + 2{\mathrm{H}}_{2}\mathrm{O} = 4{\mathrm{{MnSO}}}_{4} + {\mathrm{O}}_{2} \uparrow + 2{\mathrm{H}}_{2}{\mathrm{{SO}}}_{4}$
完成并配平化学反应方程式:在酸性介质中用 ${\mathrm{{NaBiO}}}_{3}$ 氧化 ${\mathrm{{Mn}}}^{2 + }$ 。,$2{\mathrm{{Mn}}}^{2 + } + 5{\mathrm{{NaBiO}}}_{3} + {14}{\mathrm{H}}^{ + } = 2{\mathrm{{MnO}}}_{4}^{ - } + 5{\mathrm{{Bi}}}^{3 + } + 5{\mathrm{{Na}}}^{ + } + 7{\mathrm{H}}_{2}\mathrm{O}$
"完成并配平化学反应方程式:向酸性 ${\mathrm{K}}_{2}{\mathrm{{Cr}}}_{2}{\mathrm{O}}_{7}$ 溶液中加入 ${\mathrm{H}}_{2}{\mathrm{O}}_{2}$ 溶液。
",${\mathrm{{Cr}}}_{2}{\mathrm{O}}_{7}^{2 - } + 3{\mathrm{H}}_{2}{\mathrm{O}}_{2} + 8{\mathrm{H}}^{ + } = 2{\mathrm{{Cr}}}^{3 + } + 3{\mathrm{O}}_{2} \uparrow + 7{\mathrm{H}}_{2}\mathrm{O}$
"完成并配平化学反应方程式:高锰酸钾晶体与浓硫酸作用。
",$2{\mathrm{{KMnO}}}_{4} + 2{\mathrm{H}}_{2}{\mathrm{{SO}}}_{4}$ (浓) $= {\mathrm{{Mn}}}_{2}{\mathrm{O}}_{7} + 2{\mathrm{{KHSO}}}_{4} + {\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:室温下用浓盐酸处理二氧化锰。,${\mathrm{{MnO}}}_{2} + 4\mathrm{{HCl}} = {\mathrm{{MnCl}}}_{4} + 2{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:在稀硫酸中二氧化锰与过氧化氢作用。,${\mathrm{{MnO}}}_{2} + {\mathrm{H}}_{2}{\mathrm{O}}_{2} + {\mathrm{H}}_{2}{\mathrm{{SO}}}_{4} = {\mathrm{{MnSO}}}_{4} + 2{\mathrm{H}}_{2}\mathrm{O} + {\mathrm{O}}_{2} \uparrow$
完成并配平化学反应方程式:${\left( {\mathrm{{NH}}}_{4}\right) }_{2}{\mathrm{{Cr}}}_{2}{\mathrm{O}}_{7}$ 受热分解。,${\left( {\mathrm{{NH}}}_{4}\right) }_{2}{\mathrm{{Cr}}}_{2}{\mathrm{O}}_{7} = {\mathrm{{Cr}}}_{2}{\mathrm{O}}_{3} + {\mathrm{N}}_{2} \uparrow + 4{\mathrm{H}}_{2}\mathrm{O}$
完成并配平化学反应方程式:三氧化钼溶于热的浓氨水。,"${\mathrm{{MoO}}}_{3} + 2{\mathrm{{NH}}}_{3} \cdot {\mathrm{H}}_{2}\mathrm{O} = {\left( {\mathrm{{NH}}}_{4}\right) }_{2}{\mathrm{{MoO}}}_{4} + {\mathrm{H}}_{2}\mathrm{O}$
"
