question,answer
给出下列离子的颜色。${\mathrm{{Cr}}}_{2}{\mathrm{O}}_{7}^{2 - }$,${\mathrm{{Cr}}}_{2}{\mathrm{O}}_{7}^{2 - }$ 橙
给出下列离子的颜色。${\left\lbrack \mathrm{{Mn}}{\left( {\mathrm{H}}_{2}\mathrm{O}\right) }_{6}\right\rbrack }^{2 + }$,${\left\lbrack \mathrm{{Mn}}{\left( {\mathrm{H}}_{2}\mathrm{O}\right) }_{6}\right\rbrack }^{2 + }$ 浅红
给出下列离子的颜色。${\mathrm{{MnO}}}_{4}^{2 - }$,${\mathrm{{MnO}}}_{4}^{2 - }$ 绿
给出下列离子的颜色。${\mathrm{{MnO}}}_{4}^{ - }$,${\mathrm{{MnO}}}_{4}^{ - }$ 紫
给出下列化合物的颜色。${\mathrm{{Cr}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3} \cdot {18}{\mathrm{H}}_{2}\mathrm{O}$ ,${\mathrm{{Cr}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3} \cdot {18}{\mathrm{H}}_{2}\mathrm{O}$ 紫
给出下列化合物的颜色。${\mathrm{{Cr}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$ ,${\mathrm{{Cr}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$ 绿
给出下列化合物的颜色。${\mathrm{{Cr}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3}$,${\mathrm{{Cr}}}_{2}{\left( {\mathrm{{SO}}}_{4}\right) }_{3}$ 红
给出下列化合物的颜色。${\mathrm{{CrCl}}}_{3} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{CrCl}}}_{3} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$ 绿
给出下列化合物的颜色。${\mathrm{{Cr}}}_{2}{\mathrm{O}}_{3}$,${\mathrm{{Cr}}}_{2}{\mathrm{O}}_{3}$ 暗绿
给出下列化合物的颜色。${\mathrm{{CrO}}}_{3}$,${\mathrm{{CrO}}}_{3}$ 暗红
给出下列化合物的颜色。${\mathrm{{CrO}}}_{5}$,${\mathrm{{CrO}}}_{5}$ 蓝
给出下列化合物的颜色。$\mathrm{{Cr}}{\left( \mathrm{{OH}}\right) }_{3}$,$\mathrm{{Cr}}{\left( \mathrm{{OH}}\right) }_{3}$ 灰蓝
给出下列化合物的颜色。${\mathrm{{CrO}}}_{2}{\mathrm{{Cl}}}_{2}$,${\mathrm{{CrO}}}_{2}{\mathrm{{Cl}}}_{2}$ 深红
给出下列化合物的颜色。${\mathrm{{BaCrO}}}_{4}$,${\mathrm{{BaCrO}}}_{4}$ 黄
给出下列化合物的颜色。${\mathrm{{PbCrO}}}_{4}$ ,${\mathrm{{PbCrO}}}_{4}$ 黄
给出下列化合物的颜色。${\mathrm{{Ag}}}_{2}{\mathrm{{CrO}}}_{4}$ ,${\mathrm{{Ag}}}_{2}{\mathrm{{CrO}}}_{4}$ 砖红
给出下列化合物的颜色。${\mathrm{{MnSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{MnSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$ 浅红
给出下列化合物的颜色。${\mathrm{K}}_{2}{\mathrm{{MnO}}}_{4}$ ,${\mathrm{K}}_{2}{\mathrm{{MnO}}}_{4}$ 绿
给出下列化合物的颜色。${\mathrm{{KMnO}}}_{4}$,${\mathrm{{KMnO}}}_{4}$ 紫黑
给出下列化合物的颜色。$\mathrm{{Mn}}{\left( \mathrm{{OH}}\right) }_{2}$,$\mathrm{{Mn}}{\left( \mathrm{{OH}}\right) }_{2}$ 白
给出下列化合物的颜色。${\mathrm{{MnO}}}_{2}$,${\mathrm{{MnO}}}_{2}$ 棕黑
实验室常用于在酸性条件下将 ${\mathrm{{Mn}}}^{2 + }$ 氧化为 ${\mathrm{{MnO}}}_{4}^{ - }$ 的试剂有 ___ 和 ___ (填化学式),"${\mathrm{{PbO}}}_{2},{\left( {\mathrm{{NH}}}_{4}\right) }_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{8},{\mathrm{{NaBiO}}}_{3},{\left( {\mathrm{{NH}}}_{4}\right) }_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{8},{\mathrm{{AgNO}}}_{3}$ (或 ${\mathrm{{Ag}}}^{ + }$ )"
"向 ${\mathrm{{CrCl}}}_{3}$ 溶液中滴加 ${\mathrm{{Na}}}_{2}{\mathrm{{CO}}}_{3}$ 溶液,产生的沉淀组成为___,沉淀的颜色为___色。","$\mathrm{{Cr}}{\left( \mathrm{{OH}}\right) }_{3}$ ,灰蓝"
"为检验 $\mathrm{{Cr}}\left( \mathrm{{VI}}\right)$ ,可向酸性溶液中加入 ___ 和 ___ 单点 ___ 色的 ___ ,其中 $\mathrm{{Cr}}$ 的价态为___","${\mathrm{H}}_{2}{\mathrm{O}}_{2}$ ,乙醚 (或戊醇),蓝, ${\mathrm{{CrO}}}_{5}$ ,+6"
"向 ${\mathrm{K}}_{2}{\mathrm{{MnO}}}_{4}$ 溶液中滴加稀硫酸时,发生 ___ 反应,产物为 ___","歧化, ${\mathrm{{KMnO}}}_{4}$ 和 ${\mathrm{{MnO}}}_{2}$"
十二钨磷杂多酸的化学式为___。,${\mathrm{H}}_{3}\left\lbrack {{\mathrm{{PW}}}_{12}{\mathrm{O}}_{40}}\right\rbrack$
,
"",
