question,answer
给出下列离子的颜色。${\left\lbrack \mathrm{{Ni}}{\left( {\mathrm{{NH}}}_{3}\right) }_{6}\right\rbrack }^{3 + }$ ,${\left\lbrack \mathrm{{Ni}}{\left( {\mathrm{{NH}}}_{3}\right) }_{6}\right\rbrack }^{3 + }$ 蓝
给出下列离子的颜色。${\left\lbrack \mathrm{{Ni}}{\left( \mathrm{{CN}}\right) }_{4}\right\rbrack }^{2 - }$,${\left\lbrack \mathrm{{Ni}}{\left( \mathrm{{CN}}\right) }_{4}\right\rbrack }^{2 - }$ 黄
给出下列离子的颜色。${\left\lbrack {\mathrm{{PtCl}}}_{4}\right\rbrack }^{2 - }$,${\left\lbrack {\mathrm{{PtCl}}}_{4}\right\rbrack }^{2 - }$ 红
给出下列化合物的颜色。${\mathrm{{FeSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$ ,${\mathrm{{FeSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$ 绿
给出下列化合物的颜色。${\mathrm{{FeSO}}}_{4}$,${\mathrm{{FeSO}}}_{4}$ 白
给出下列化合物的颜色。${\mathrm{{FeSO}}}_{4} \cdot {\left( {\mathrm{{NH}}}_{4}\right) }_{2}{\mathrm{{SO}}}_{4} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{FeSO}}}_{4} \cdot {\left( {\mathrm{{NH}}}_{4}\right) }_{2}{\mathrm{{SO}}}_{4} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$ 浅蓝绿
给出下列化合物的颜色。$\mathrm{{Fe}}{\left( \mathrm{{OH}}\right) }_{2}$ ,$\mathrm{{Fe}}{\left( \mathrm{{OH}}\right) }_{2}$ 白
给出下列化合物的颜色。${\mathrm{K}}_{4}\left\lbrack {\mathrm{{Fe}}{\left( \mathrm{{CN}}\right) }_{6}}\right\rbrack \cdot 3{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{K}}_{4}\left\lbrack {\mathrm{{Fe}}{\left( \mathrm{{CN}}\right) }_{6}}\right\rbrack \cdot 3{\mathrm{H}}_{2}\mathrm{O}$ 黄
给出下列化合物的颜色。$\mathrm{{Fe}}{\left( {\mathrm{C}}_{5}{\mathrm{H}}_{5}\right) }_{2}$,$\mathrm{{Fe}}{\left( {\mathrm{C}}_{5}{\mathrm{H}}_{5}\right) }_{2}$ 橙黄
给出下列化合物的颜色。${\mathrm{{FeCl}}}_{3}$,${\mathrm{{FeCl}}}_{3}$ 棕黑
给出下列化合物的颜色。${\mathrm{{FeCl}}}_{3} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{FeCl}}}_{3} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$ 黄
给出下列化合物的颜色。${\mathrm{K}}_{3}\left\lbrack {\mathrm{{Fe}}{\left( \mathrm{{CN}}\right) }_{6}}\right\rbrack$,${\mathrm{K}}_{3}\left\lbrack {\mathrm{{Fe}}{\left( \mathrm{{CN}}\right) }_{6}}\right\rbrack$ 红
给出下列化合物的颜色。${\mathrm{K}}_{3}\left\lbrack {\mathrm{{Fe}}{\left( {\mathrm{C}}_{2}{\mathrm{O}}_{4}\right) }_{3}}\right\rbrack \cdot 3{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{K}}_{3}\left\lbrack {\mathrm{{Fe}}{\left( {\mathrm{C}}_{2}{\mathrm{O}}_{4}\right) }_{3}}\right\rbrack \cdot 3{\mathrm{H}}_{2}\mathrm{O}$ 绿
给出下列化合物的颜色。${\mathrm{{Fe}}}_{2}{\mathrm{O}}_{3}$,${\mathrm{{Fe}}}_{2}{\mathrm{O}}_{3}$ 红
给出下列化合物的颜色。$\mathrm{{Fe}}{\left( \mathrm{{OH}}\right) }_{3}$,$\mathrm{{Fe}}{\left( \mathrm{{OH}}\right) }_{3}$ 棕
给出下列化合物的颜色。${\mathrm{{CoSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{CoSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$ 粉红
给出下列化合物的颜色。${\mathrm{{CoCl}}}_{2} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{CoCl}}}_{2} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$ 粉红
给出下列化合物的颜色。${\mathrm{{CoCl}}}_{2}$,${\mathrm{{CoCl}}}_{2}$ 蓝
给出下列化合物的颜色。$\mathrm{{Co}}{\left( \mathrm{{OH}}\right) }_{2}$,$\mathrm{{Co}}{\left( \mathrm{{OH}}\right) }_{2}$ 粉红
给出下列化合物的颜色。${\mathrm{K}}_{3}\left\lbrack {\mathrm{{Co}}{\left( {\mathrm{{NO}}}_{2}\right) }_{6}}\right\rbrack$,${\mathrm{K}}_{3}\left\lbrack {\mathrm{{Co}}{\left( {\mathrm{{NO}}}_{2}\right) }_{6}}\right\rbrack$ 黄
给出下列化合物的颜色。$\mathrm{{Co}}\left\lbrack {\mathrm{{Hg}}{\left( \mathrm{{SCN}}\right) }_{4}}\right\rbrack$,$\mathrm{{Co}}\left\lbrack {\mathrm{{Hg}}{\left( \mathrm{{SCN}}\right) }_{4}}\right\rbrack$ 蓝
给出下列化合物的颜色。${\mathrm{{NiSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{NiSO}}}_{4} \cdot 7{\mathrm{H}}_{2}\mathrm{O}$绿
给出下列化合物的颜色。${\mathrm{{NiCl}}}_{2} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$,${\mathrm{{NiCl}}}_{2} \cdot 6{\mathrm{H}}_{2}\mathrm{O}$ 绿
给出下列化合物的颜色。$\mathrm{{Ni}}{\left( \mathrm{{OH}}\right) }_{2}$,$\mathrm{{Ni}}{\left( \mathrm{{OH}}\right) }_{2}$ 浅绿
给出下列化合物的颜色。$\mathrm{{Pt}}{\left( {\mathrm{{NH}}}_{3}\right) }_{2}{\mathrm{{Cl}}}_{2}$ ,$\mathrm{{Pt}}{\left( {\mathrm{{NH}}}_{3}\right) }_{2}{\mathrm{{Cl}}}_{2}$ 黄
给出下列化合物的颜色。$\mathrm{K}\left\lbrack {\mathrm{{Pt}}\left( {{\mathrm{C}}_{2}{\mathrm{H}}_{4}}\right) {\mathrm{{Cl}}}_{3}}\right\rbrack$,$\mathrm{K}\left\lbrack {\mathrm{{Pt}}\left( {{\mathrm{C}}_{2}{\mathrm{H}}_{4}}\right) {\mathrm{{Cl}}}_{3}}\right\rbrack$ 黄
