question,answer
"若除去氢气中少量的 ${\mathrm{{SO}}}_{2},{\mathrm{H}}_{2}\mathrm{\;S}$ 和水蒸气,应将氢气先通过 ___ 溶液,再通过 ___","NaOH,浓硫酸"
"硫化物 $\mathrm{{ZnS}},\mathrm{{CuS}},\mathrm{{MnS}},\mathrm{{SnS}},\mathrm{{HgS}}$ 中,易溶于稀盐酸的是 ___  ; 不溶于稀盐酸,但溶于浓盐酸的是 ___ ; 不溶于浓盐酸, 但可溶于硝酸的是 ___ ; 只溶于王水的是___。",ZnS 和 MnS; SnS; CuS; HgS
"${\mathrm{{AgNO}}}_{3}$ 溶液与过量的 ${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{3}$ 溶液反应生成 ___ 色的 ${\mathrm{{AgNO}}}_{3}$ 溶液与 ${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{3}$ 溶液反应生成 ___ 色的,后变为 ___ 色的
","无, ${\left\lbrack \mathrm{{Ag}}{\left( {\mathrm{S}}_{2}{\mathrm{O}}_{3}\right) }_{2}\right\rbrack }^{3 - }$ ,白; ${\mathrm{{Ag}}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{3}$ ,黑, ${\mathrm{{Ag}}}_{2}\mathrm{\;S}$ "
${\mathrm{{NaHSO}}}_{3}$ 受热分解产物为 ___ ;  ${\mathrm{{Na}}}_{2}{\mathrm{S}}_{2}{\mathrm{O}}_{8}$ 受热分解产物为 ___ ; ${\mathrm{{Na}}}_{2}{\mathrm{{SO}}}_{3}$ 受热分解产物为___。,"${\mathrm{{Na}}}_{2}{\mathrm{\;S}}_{2}{\mathrm{O}}_{5} + {\mathrm{H}}_{2}\mathrm{O},{\mathrm{{Na}}}_{2}{\mathrm{{SO}}}_{4} + {\mathrm{{SO}}}_{3} + {\mathrm{O}}_{2};{\mathrm{{Na}}}_{2}{\mathrm{{SO}}}_{4} + {\mathrm{{Na}}}_{2}\mathrm{\;S}$"
"${\mathrm{H}}_{2}\mathrm{S}$ 水溶液长期放置后变混浊,原因是",${\mathrm{H}}_{2}\mathrm{\;S}$ 被空气中的氧氧化后有 $\mathrm{S}$ 生成
"酸化某溶液析出 $\mathrm{S}$ 并放出 ${\mathrm{{SO}}}_{2}$ ,则原溶液中的含硫化合物可能为 ___ 或 ___。","${\mathrm{\;S}}_{2}{\mathrm{O}}_{3}^{2 - },{\mathrm{S}}^{2 - } + {\mathrm{{SO}}}_{3}^{2 - },{\mathrm{S}}_{2}{\mathrm{O}}_{3}^{2 - } + {\mathrm{S}}^{2 - },{\mathrm{S}}_{2}{\mathrm{O}}_{3}^{2 - } + {\mathrm{{SO}}}_{3}^{2 - }$"
给出下列化合物的颜色:$\mathrm{{ZnS}}$,$\mathrm{{ZnS}}$ 白
给出下列化合物的颜色:$\mathrm{{MnS}}$,$\mathrm{{MnS}}$ 粉红 (或绿)
给出下列化合物的颜色:$\mathrm{{CdS}}$,$\mathrm{{CdS}}$ 黄
给出下列化合物的颜色:$\mathrm{{SnS}}$,$\mathrm{{SnS}}$ 棕褐
给出下列化合物的颜色:${\mathrm{{As}}}_{2}{\mathrm{S}}_{3}$,${\mathrm{{As}}}_{2}{\mathrm{S}}_{3}$ 黄
给出下列化合物的颜色:${\mathrm{{As}}}_{2}{\mathrm{S}}_{5}$,${\mathrm{{As}}}_{2}{\mathrm{S}}_{5}$ 黄
给出下列化合物的颜色:${\mathrm{{Sb}}}_{2}{\mathrm{S}}_{3}$,${\mathrm{{Sb}}}_{2}{\mathrm{S}}_{3}$ 橙
给出下列化合物的颜色:${\mathrm{{Sb}}}_{2}{\mathrm{S}}_{5}$,${\mathrm{{Sb}}}_{2}{\mathrm{S}}_{5}$ 橙
给出下列化合物的颜色:${\mathrm{{Ag}}}_{2}{\mathrm{S}}_{2}{\mathrm{O}}_{3}$,${\mathrm{{Ag}}}_{2}{\mathrm{S}}_{2}{\mathrm{O}}_{3}$ 白
给出下列化合物的颜色:${\mathrm{{PbS}}}_{2}{\mathrm{O}}_{3}$ ,${\mathrm{{PbS}}}_{2}{\mathrm{O}}_{3}$ 白

